artifact;repo
org.apache.camel.springboot:camel-hipchat-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-docling-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-rabbitmq-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-kotlin-dsl-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:tooling-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-sip-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-atmos-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-weka-parent;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-aws-lambda-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-langchain4j-tools-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-mybatis-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-snmp-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-crypto-pgp-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-quickfix-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-vertx-kafka-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-language-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-micrometer-observability-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-resteasy-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-jacksonxml-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-kotlin-api-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-google-secret-manager-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-amqp-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-opensearch-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-iota-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-mina-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-aws-swf-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-support-xml-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-zookeeper-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-sip;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-langchain4j-tokenizer-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-elsql-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-nsq-parent;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-jbpm-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-neo4j-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-k-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-lumberjack-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-optaplanner-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-cron-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-aws2-redshift-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-any23-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-nsq-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-package-maven-plugin;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-milvus-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-ldap-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-debezium-common-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-xml-parent;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-fury-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-hyperledger-aries-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-parent;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-aws-kms-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-aws2-textract-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-smpp-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-hashicorp-vault-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-zookeeper-master-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-langchain-chat-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-minio-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-netty4-http-parent;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-aws-sns-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-aws-ses-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-knative-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-pg-replication-slot-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-xml-common-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-rocketmq-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-xml;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-rss-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-xchange-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-dapr-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-stitch-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-mongodb-gridfs-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-twilio-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-aws-ec2-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-saxon-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-resilience4j-micrometer-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-kubernetes-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-iso8583-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-ibm-cos-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-zendesk-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-velocity-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-netty4-http-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-nagios-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-reactive-executor-vertx-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-univocity-parsers-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-splunk-hec-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-xml-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-aws-config-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-aws-sqs-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-aws-ddb-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-aws-iam-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-kserve-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-aws-mq-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-msv-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-shiro-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-xstream-common-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-kura-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-crypto-cms-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-stax-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-saga-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-opentelemetry2-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-aws-cw-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-xml-common;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-ibm-watson-language-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-aws-msk-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-aws-translate-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.springboot:camel-jandex-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-stringtemplate-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.springboot:camel-langchain4j-agent-starter;https://github.com/apache/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-jetty-common-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-kamelet-reify-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-kms-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-iota;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-snakeyaml;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-caffeine-lrucache-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-cmis-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.karaf:camel-test-karaf;https://github.com/apache/camel-karaf
org.apache.camel.quarkus:camel-quarkus-hystrix;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-jbpm-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-jing-deployment;https://github.com/apache/camel-quarkus
org.apache.camel:myfoo-connector;https://github.com/apache/camel
org.apache.camel.quarkus:camel-quarkus-dozer-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-jclouds-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-core-cdi;https://github.com/apache/camel-quarkus
org.apache.camel.karaf:camel-karaf-bom;https://github.com/apache/camel-karaf
org.apache.camel.karaf:camel-servlet-osgi;https://github.com/apache/camel-karaf
org.apache.camel.quarkus:camel-quarkus-ganglia-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-aws;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-nsq;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-elsql;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-groovy-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-elasticsearch-rest-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-kinesis;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-hl7-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-dataformats-json;https://github.com/apache/camel-quarkus
org.apache.camel.karaf:catalog;https://github.com/apache/camel-karaf
org.apache.camel.quarkus:camel-quarkus-jcr-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-ganglia;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-fastjson-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-caffeine-lrucache;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-drill-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-main-caffein-lrucache;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-sqs-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-xstream;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-elasticsearch-rest-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-jclouds;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-eks-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-cmis-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-irc-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-swf-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.karaf:camel-karaf-maven-plugin;https://github.com/apache/camel-karaf
org.apache.camel.quarkus:camel-quarkus-jing-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-xray-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-ahc-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-atmos-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-etcd-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-johnzon-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws2-translate-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-ahc-ws;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-avro-rpc;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-core-main-caffein-lrucache;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-crypto-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-azure-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-browse-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-dns-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-iota-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-yammer;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-endpointdsl;https://github.com/apache/camel-quarkus
org.apache.camel.karaf:camel-zookeeper-master-osgi;https://github.com/apache/camel-karaf
org.apache.camel.quarkus:camel-quarkus-ipfs;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-iam-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-kinesis-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-atmos;https://github.com/apache/camel-quarkus
org.apache.camel.karaf:camel-karaf-commands;https://github.com/apache/camel-karaf
org.apache.camel.karaf:camel-jcache-osgi;https://github.com/apache/camel-karaf
org.apache.camel.quarkus:camel-quarkus-atomix-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-hystrix-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-examples-timer-log-main;https://github.com/apache/camel-quarkus
org.apache.camel.karaf:components;https://github.com/apache/camel-karaf
org.apache.camel.quarkus:camel-quarkus-integration-test-msv;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws2-kms-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-hbase-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-debezium-postgres-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-jclouds-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-jing-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-elsql-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-freemarker-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-sns-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-translate-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-johnzon;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-elsql-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-examples-timer-log-cdi;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-djl-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-joor-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.karaf:camel-osgi-activator;https://github.com/apache/camel-karaf
org.apache.camel.quarkus:camel-quarkus-avro-rpc-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-translate-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-kms;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-jbpm-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-cmis-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-cassandraql-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-elasticsearch-rest;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-ahc-ws-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-ganglia;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws2-ecs-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-couchbase-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-rabbitmq;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-azure-storage-datalake-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-tests-support-core-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-testcontainers-support;https://github.com/apache/camel-quarkus
org.apache.camel.karaf:camel-test-blueprint-junit5;https://github.com/apache/camel-karaf
org.apache.camel.quarkus:camel-quarkus-hbase-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-bom-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-iec60870-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.karaf:camel-test-blueprint;https://github.com/apache/camel-karaf
org.apache.camel.quarkus:camel-quarkus-integration-test-xml;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-examples-timer-log-kotlin;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-jbpm;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-jing;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-translate;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-lambda-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-sdb-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-examples;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-flink-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-apns-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-eks;https://github.com/apache/camel-quarkus
org.apache.camel.karaf:commands;https://github.com/apache/camel-karaf
org.apache.camel.quarkus:camel-quarkus-core-xml;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-dozer-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-jackson-protobuf-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-grpc-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws2-sns-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws2-kinesis-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-elasticsearch-rest;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-sns-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-cometd-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-hbase;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-facebook-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-elasticsearch-rest-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-s3-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-apns-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-jooq-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-ribbon;https://github.com/apache/camel-quarkus
org.apache.camel.karaf:camel-paxlogging;https://github.com/apache/camel-karaf
org.apache.camel.quarkus:camel-quarkus-dozer;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-ecs-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-jclouds-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-ahc-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-kamelet-reify-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-cmis;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-spark;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-ipfs-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-etcd;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-sip;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-google-functions-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws2-cw-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-dozer;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-core-main-ext-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-examples-timer-log-xml;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-kinesis-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-support-core-ext;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-examples-file-log-xml;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-ecs-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-iota;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-opentracing;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-azure-cosmosdb-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-lambda-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-endpointdsl-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-asn1-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-jcache-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-kms-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-ecs;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-debezium-mongodb-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-componentdsl-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-johnzon-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-ahc-ws-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-atmos;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-core-main-collector;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-jing;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-azure-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-rest-binding-mode-xml;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-jclouds;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-hystrix;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-cxf-soap;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-hdfs-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-hbase;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-atomix-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-ahc;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-beanstalk;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-kamelet-reify-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-send-dynamic-http;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-iota-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.karaf:tests;https://github.com/apache/camel-karaf
org.apache.camel.quarkus:camel-quarkus-integration-test-compression;https://github.com/apache/camel-quarkus
org.apache.camel.karaf:core-modules;https://github.com/apache/camel-karaf
org.apache.camel.quarkus:camel-quarkus-chunk-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-ec2;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-etcd-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-hystrix-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.karaf:karaf-platform;https://github.com/apache/camel-karaf
org.apache.camel.quarkus:camel-quarkus-integration-test-core-main;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-jsonapi-integration-test;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-caffeine-lrucache-parent;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-eks-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-core-xml-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-catalog-quarkus;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-integration-test-sjms;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-sdb-deployment;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-examples-http-log;https://github.com/apache/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-aws-s3;https://github.com/apache/camel-quarkus
