artifact;repo
org.apache.camel.springboot:camel-hbase-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-java-joor-dsl-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-saxon-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-jdbc-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-aws2-mq-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-aws-kinesis-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-azure-storage-blob-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-dataformat-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-groovy-dsl-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-seda-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-jsonb-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-websocket-jsr356-deployment;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.springboot:camel-pg-replication-slot-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-pubnub-integration-test;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.springboot:camel-irc-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-debug-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-mllp-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-iec60870-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-infinispan-embedded-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-olingo2-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-huaweicloud-smn-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-cassandraql-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-oaipmh-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-jaxb-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-itest-spring-boot;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-spark;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.springboot:camel-openapi-java-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-jt400-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-salesforce-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-johnzon-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-protobuf-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-freemarker-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-msv-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-avro-rpc-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-pdf-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-aws-s3-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-jasypt-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-aws-secrets-manager-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-ssh-integration-test;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.springboot:camel-csv-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-azure-storage-datalake-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-langchain4j-embeddingstore-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-grape-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-stub-integration-test;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.springboot:camel-ldif-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-debezium-mongodb-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-rest-swagger-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-activemq6-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-atlasmap-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-qdrant-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-guava-eventbus-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-mail-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-msv;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-opentracing;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.springboot:camel-aws-xray-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-jpa-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-opentelemetry-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-xstream-deployment;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.springboot:camel-ehcache-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-nitrite-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-openstack-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-jcr-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-aws-cloudtrail-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-microprofile-metrics-parent;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.springboot:camel-aws2-msk-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-aws2-sqs-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-jgroups-raft-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-rest-openapi-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-aws2-lambda-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-aws2-kms-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-sjms-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-lra-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-reactive-streams-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-xml-io;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-pulsar-integration-test;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.springboot:camel-jcache-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-bindy-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-rest-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-dynamic-router-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-jsonapi-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-hystrix-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-catalog-provider-springboot;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-rabbitmq-parent;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.springboot:camel-servicenow-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-jclouds-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-aws2-ddb-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-observation-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-schematron-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-language-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-clickup-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-huaweicloud-obs-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-shiro-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-main;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.springboot:camel-cloudevents-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-chunk-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-kamelet-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-coap-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-azure-key-vault-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-beanstalk-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-jira-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-reactor-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-pqc-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-csimple-joor-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-support-xstream-parent;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.springboot:camel-opentracing-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-endpointdsl-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-huaweicloud-functiongraph-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-ref-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-azure-servicebus-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-hazelcast-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-netty4-http;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.quarkus:camel-quarkus-spark-bom;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.springboot:camel-fhir-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-infinispan-cluster-service-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-flowable-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-dropbox-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-github-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-ahc-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-mustache-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-quartz-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-jackson-protobuf-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-atom-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-debezium-sqlserver-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-elasticsearch-rest-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-jgroups-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-digitalocean-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-nsq-deployment;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.springboot:camel-python-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-atomix-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-microprofile-metrics-deployment;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.springboot:camel-netty-http-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-ical-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-gora-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-google-sheets-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-paho-mqtt5-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-spark-parent;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.springboot:camel-debezium-mysql-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-azure-eventhubs-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-couchbase-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-xml-io-deployment;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.springboot:camel-kudu-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-aws2-sts-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-nagios-deployment;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.springboot:camel-djl-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-rss-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-nagios;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-websocket-jsr356;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.springboot:camel-flatpack-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-jq-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-optaplanner-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-google-bigquery-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-support-xstream-deployment;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.springboot:camel-grpc-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-jetty-common-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-debezium-db2-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-joor-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-debezium-postgres-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-cbor-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-xstream-parent;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.springboot:camel-paho-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-exec-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-arangodb-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-google-mail-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-browse-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-service-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-support-policy-deployment;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.springboot:camel-pinecone-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-caffeine-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-solr-integration-test;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.springboot:camel-box-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-drill-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-mail-microsoft-oauth-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-kubernetes-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-quickfix-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-rabbitmq;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.springboot:camel-jooq-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-componentdsl-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-dsl-modeline-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-corda-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-spark-deployment;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.springboot:camel-cxf-soap-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-jackson-avro-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-js-dsl-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-base64-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-influxdb2-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-ignite-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-azure-files-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-support-stax-deployment;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-support-xml;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.springboot:camel-master-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-http-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-management-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-openapi-validator-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-google-calendar-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-aws2-timestream-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-yammer-deployment;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-syslog-integration-test;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.quarkus:camel-quarkus-milo-integration-test;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.springboot:camel-jmx-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-ribbon-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-sap-netweaver-integration-test;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.quarkus:camel-quarkus-opentracing-parent;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-yammer;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.springboot:camel-jfr-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-printer-integration-test;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.quarkus:camel-quarkus-vm-deployment;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-xmpp-integration-test;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.springboot:camel-langchain-embeddings-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-huaweicloud-frs-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-mock-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-ognl-integration-test;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.springboot:camel-azure-storage-queue-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-mllp-integration-test;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.quarkus:camel-quarkus-rabbitmq-deployment;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.springboot:archetypes;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-asn1-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-cmis-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-fastjson-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-aws2-ec2-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-cli-connector-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-vm-parent;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.springboot:camel-aws-ecs-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-lumberjack-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-cxf-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-aws2-translate-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-disruptor-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-beanio-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-git-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-xslt-saxon-integration-test;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.quarkus:camel-quarkus-xstream-common;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.springboot:camel-ldap-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-ironmq-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-nagios-parent;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.springboot:camel-ftp-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-cm-sms-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-nitrite-integration-test;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.quarkus:camel-quarkus-ldif-integration-test;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.springboot:camel-ganglia-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-vertx-kafka-parent;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.springboot:camel-aws-sdb-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-fory-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-ribbon-integration-test;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.quarkus:camel-quarkus-rest-openapi-integration-test;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.springboot:camel-asterisk-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-microprofile-metrics;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.springboot:camel-jsonata-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-aws-eks-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-mongodb-gridfs-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-thrift-integration-test;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.quarkus:camel-quarkus-support-common-deployment;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.springboot:camel-leveldb-legacy-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-ribbon-deployment;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.springboot:camel-elasticsearch-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-main-parent;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.springboot:camel-dns-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-support-common;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.quarkus:camel-quarkus-protobuf-integration-test;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.springboot:camel-file-watch-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-robotframework-integration-test;https://gitbox.apache.org/repos/asf?p=camel-quarkus.git
org.apache.camel.springboot:camel-aws2-kinesis-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-aws2-iam-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.quarkus:camel-quarkus-soroush;https://gitbox.apache.org/repos/asf/camel-quarkus
org.apache.camel.springboot:camel-cxf-transport-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-debezium-oracle-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-couchdb-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-kamelet-reify-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-cxf-rest-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
org.apache.camel.springboot:camel-observability-services-starter;https://gitbox.apache.org/repos/asf/camel-spring-boot
