artifact,done
org.apifocal.auth41.plugin:auth41-plugins,true
io.github.altenhofen.openpixapi:openpixapi-spring-boot-starter,true
io.github.query-analyzer:query-analyzer-spring-boot-starter,true
org.apache.juneau:juneau-shaded-rest-client,true
org.apache.juneau:juneau-shaded,true
com.javaaidev.adk:session-file,true
io.teknek.org.apache.livy:livy-rsc,true
com.litongjava:ai-agent-memory,true
io.smppgateway:smpp-metrics,true
io.teknek.org.apache.livy:livy-examples,true
io.github.maeda6uiui:mechtatel-platform-pack-macos-arm64,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-alertsmanagement,true
io.inugami.maven:inugami_maven,true
org.mmbase:mmbase-scan,true
com.drivequant.drivekit:drivekit-driver-data-ui,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-relay,true
net.anotheria.portalkit:pk-services-essentials,true
io.github.helloworldtang:rocketmq-multi-instance-spring-boot-starter,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-communication,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-servicelinker,true
com.drivequant.drivekit:drivekit-driver-achievement-ui,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-managedidentity,true
com.lycosoft:rl-core,true
com.drivequant.drivekit:drivekit-driver-data-timeline-ui,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-kusto,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-dataprotection,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-analysisservices,true
org.apache.ozone:ozone-freon,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-streamanalytics,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-powerbidedicated,true
com.merkle.oss.magnolia:magnolia-usermanager-inmemory,true
org.lance:lance-namespace-glue,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-solutions,true
org.apifocal.auth41.plugin:auth41-discovery,true
com.litongjava:study11-business,true
net.anotheria.portalkit:pk-services-accountservice-spring-mongo,true
io.teknek.org.apache.livy:livy-client-http,true
io.github.query-analyzer:query-analyzer-examples,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-apimanagement,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-costmanagement,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-appconfiguration,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-confidentialledger,true
org.mmbase:mmbase-xmlimporter,true
io.github.renhao-wan:multi-login-spring-security-core,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-machinelearningservices,true
org.apifocal.auth41.plugin:auth41-topology,true
io.github.huber-and.atlassian:atlassian-maven-plugin,true
org.mmbase:mmbase-richtext-wiki,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-netapp,true
io.github.renhao-wan:biz-log-core,true
io.github.unionj-cloud:quartz-plus-core,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-network,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-azurestackhci,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-databricks,true
com.mybatisgx:mybatisgx-spring-boot-starter,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-insights,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-loadtestservice,true
com.litongjava:ai-agent-web,true
org.mmbase:mmbase-mmbob,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-digitaltwins,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-healthcareapis,true
org.mmbase:mmbase-cloudsecurity,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-authorization,true
io.github.extractpdf4j:extractpdf4j-core,true
org.machanism.machai:machai-cli,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-dbforpostgresql,true
org.mmbase:mmbase-notifications,true
io.github.tezch:atom-sql-spring,true
org.mmbase:mmbase-searchrelate,true
dev.kannich:kannich-trivy,true
org.machanism.machai:assembly-maven-plugin,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-maps,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-compute,true
com.javaaidev.adk:session,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-storage,true
com.lycosoft:rl-adapter-spring,true
io.teknek.org.apache.livy:livy-core-parent,true
io.avaje.experimental:avaje-webview,true
org.lance:lance-namespace-iceberg,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-eventhub,true
org.noear:nami-coder-gson,true
org.apache.juneau:juneau-bean-swagger-v2,true
io.github.extractpdf4j:extractpdf4j-cli,true
io.github.maeda6uiui:mechtatel-audio-natives-macos-arm64,true
io.teknek.org.apache.livy:livy-core_2.12,true
io.github.xichenx:lumen-compose,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-resources,true
org.apifocal.auth41.plugin:auth41-themes,true
com.intteq:storage-s3,true
io.github.altenhofen:openpixapi-spring-boot-starter,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-dbformysql,true
com.drivequant.drivekit:drivekit-challenge-ui,true
org.mmbase.maven:maven-mmbase-plugin,true
org.mmbase:mmbase-statistics,true
dev.aige.pub:WheelPicker,true
org.mmbase.maven:codestandards,true
com.lycosoft:rl-adapter-quarkus,true
io.github.maeda6uiui:mechtatel-platform-pack-linux,true
io.teknek.org.apache.livy:livy-repl-parent,true
io.smppgateway:smpp-benchmarks,true
io.github.query-analyzer:example-basic,true
net.anotheria.portalkit:pk-services-foreignidservice-spring-mongo,true
org.apifocal.auth41:auth41-spi-commons,true
io.github.janbalangue:bulkhead-core,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-customproviders,true
com.javaaidev.adk:memory,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-orbital,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-consumption,true
dev.dokimos:dokimos-server-client,true
de.aosd.clazzfish:clazzfish-core,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-cache,true
org.mmbase.maven:assembly-descriptors,true
io.inugami.maven:inugami_maven_springboot,true
org.noear:solon-docs-openapi3,true
eu.autopay.pay:sdk,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-management,true
com.litongjava:maxkb-web,true
org.apache.juneau:juneau-shaded-rest-server,true
org.apache.juneau:juneau-shaded-core,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-cosmosdb,true
io.github.unionj-cloud:quartz-plus-boot,true
org.apifocal.auth41:auth41-commons,true
org.lance:lance-namespace-polaris,true
io.github.plawn:quarkus-wti-deployment,true
io.gitee.ziqistudio:spring-boot-starter-exception-i18n,true
org.lance:lance-namespace-impls-core,true
com.intteq:storage-azure,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-hdinsight,true
io.teknek.org.apache.livy:livy-client-common,true
com.jayxu:demo,true
com.mybatisgx:mybatisgx-core,true
io.github.query-analyzer:query-analyzer-core,true
com.intteq:universal-storage-connector-starter,true
org.apifocal.auth41.plugin:auth41-backchannel-file,true
org.apifocal.auth41.plugin:auth41-ciba,true
org.noear:solon-openapi3-knife4j,true
io.smppgateway:smpp-server,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-fluidrelay,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-storagesync,true
org.mmbase:mmbase-richtext,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-portal,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-operationalinsights,true
org.noear:solon-java17-bundle1,true
io.github.tezch:atom-sql-processor,true
org.mmbase.maven:mmbase-maven,true
org.apache.juneau:juneau-bean-html5,true
io.github.maeda6uiui:mechtatel-platform-pack-windows,true
com.lycosoft:rl-spi-caffeine,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-eventgrid,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-guestconfiguration,true
io.github.seaxlab:sea-sqlparser,true
io.github.fahmihidayah:authui,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-appplatform,true
io.github.maeda6uiui:mechtatel-natives-macos-arm64,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-logic,true
com.litongjava:ai-agent-business,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-signalrservice,true
org.apache.juneau:juneau-bean,true
com.digitalpetri.byteops:byteops-netty,true
org.mmbase:mmbase-mynews,true
io.smppgateway:smpp-client,true
com.mybatisgx:mybatisgx-advanced,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-datamigration,true
org.mmbase:mmbase-lucene,true
io.github.shashlikmap:mapshared-android,true
io.teknek.org.apache.livy:livy-api,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-keyvault,true
io.github.huber-and.atlassian:wiki-client,true
org.apache.ozone:ozone-mini-cluster,true
io.github.xiao-wan-520:multi-login-spring-security-starter,true
io.smppgateway:smpp-core,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-maintenance,true
com.drivequant.drivekit:drivekit-permissions-utils-ui,true
io.github.maeda6uiui:mechtatel-audio-natives-linux-arm64,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-containerregistry,true
org.mmbase:mmbase-largeobjects,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-sql,true
org.mmbase:mmbase-mmsite,true
com.mybatisgx:mybatisgx-spring,true
eu.autopay.pay:sdk-ocr,true
io.github.maeda6uiui:mechtatel-platform-pack-linux-arm64,true
org.apache.juneau:juneau-bean-jsonschema,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-operationsmanagement,true
io.teknek.org.apache.livy:livy-assembly,true
com.digitalpetri.byteops:byteops,true
com.javaaidev.adk:callback,true
dev.dokimos:dokimos-junit,true
io.github.calmchih:JPrompt-demo,true
eu.maveniverse.maven.njord.publisher:sonatype-nx3,true
dev.deploy4j:deploy4j-cli,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-devices,true
io.github.nchaugen.tabletest:tabletest-formatter-cli,true
io.github.helloworldtang:distributed-lock-redis-spring,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-devtestlab,true
org.mmbase:base-webapp,true
org.machanism.machai:bindex-maven-plugin,true
org.codelibs.fess:fess-webapp-mcp,true
io.inugami.framework.commons:inugami_commons_spring_data,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-datashare,true
org.lance:lance-namespace-hive2,true
org.lance:lance-namespace-hive3,true
org.mmbase:example-webapp,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-servicefabric,true
com.lycosoft:rl-spi-redis,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-datafactory,true
org.mmbase:mmbase-cloudcontext,true
org.apifocal.auth41.plugin:auth41-trust-network,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-synapse,true
com.graphinout:foundation-emulation,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-certificateregistration,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-spring,true
org.apache.juneau:juneau-commons,true
io.teknek.org.apache.livy:multi-scala-project-root,true
org.mmbase:mmbase-commandserver,true
org.lance:lance-namespace-unity,true
org.apache.juneau:juneau-shaded-all,true
com.litongjava:ai-agent-base,true
org.mmbase:mmbase-oscache-cache,true
io.github.netsconnect:nexipaygate-sdk,true
org.apache.ozone:ozone-multitenancy-ranger,true
com.litongjava:study11-web,true
io.zerows:rachel-momo-micrometer,true
dev.kannich:kannich-stdlib,true
io.gitee.whxsd1:generator,true
dev.kannich:kannich-helm,true
org.apifocal.auth41.plugin:auth41-accounts,true
io.teknek.org.apache.livy:livy-scala-api-parent,true
dev.deploy4j:deploy4j-maven-plugin,true
io.github.renhao-wan:multi-login-spring-security-autoconfigure,true
com.drivequant.drivekit:drivekit-common-ui,true
io.github.altenhofen.openpixapi:openpixapi-qrcode,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-iotcentral,true
io.liftwizard:liftwizard-junit-parameterized-test,true
dev.kannich:kannich-java,true
com.sandflow:regmxflib,true
io.github.altenhofen.openpixapi:openpixapi-core,true
com.javaaidev.llmagentspec:google-genai-adapter,true
dev.kannich:kannich-maven,true
io.github.percontmx.cfdi:cfdi-api,true
com.intteq:storage-gcs,true
org.mmbase:mmbase-calendar,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-purview,true
io.github.bomiewall:spring-autoai-core,true
io.github.renhao-wan:multi-login-spring-security-starter,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-attestation,true
io.github.extractpdf4j:extractpdf4j-service,true
org.mmbase:mmbase-richtext-content,true
org.apache.ozone:ozone-cli-admin,true
io.github.tezch:atom-sql-core,true
org.apifocal.auth41.plugin:auth41-federation-broker,true
org.apache.juneau:juneau-bean-atom,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-securityinsights,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-cdn,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-botservice,true
io.github.huber-and.atlassian:wiki-publisher,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-servicebus,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-security,true
io.github.helloworldtang:lock-key-param,true
io.github.renhao-wan:biz-log-autoconfigure,true
io.smppgateway:smpp-netty,true
io.github.xiao-wan-520:multi-login-spring-security-core,true
org.mmbase:mmbase-multilanguagegui,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-storagecache,true
org.apache.juneau:juneau-bean-openapi-v3,true
org.apifocal.auth41:auth41-ciba-spi,true
io.github.calmchih:JPrompt-core,true
io.github.xiao-wan-520:multi-login-spring-security-autoconfigure,true
com.drivequant.drivekit:drivekit-vehicle-ui,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-web,true
com.googlecode.owasp-java-html-sanitizer:empiricism,true
io.github.maeda6uiui:mechtatel-natives-linux-arm64,true
com.mybatisgx:mybatisgx-annotation,true
de.haumacher:auto-translate,true
com.walmartlabs.concord:concord-github-app-installation,true
dev.deploy4j:deploy4j-core,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-containerapp,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-elastic,true
org.mmbase:mmbase-poll,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-containerservice,true
org.mmbase:mmbase-thememanager,true
dev.deploy4j:deploy4j-coverage-report,true
com.litongjava:study11-base,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-databoxedge,true
com.mybatisgx:mybatisgx-core-patch,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-policyinsights,true
io.teknek.org.apache.livy:livy-server,true
com.digitalpetri.byteops:byteops-milo,true
com.javaaidev.adk:artifact,true
io.teknek.org.apache.livy:livy-integration-test,true
org.mmbase:mmbase-email,true
io.github.renhao-wan:biz-log-spring-boot-starter,true
org.noear:solon-java17-parent,true
org.apache.juneau:juneau-bct,true
io.github.calmchih:JPrompt-spring-boot-starter,true
org.mmbase:example-searchrelate-webapp,true
org.frankframework:property-expression-evaluator,true
net.anotheria.portalkit:pk-services-eventing,true
io.github.nchaugen.tabletest:tabletest-formatter-core,true
dev.deploy4j:deploy4j-ext,true
io.crossplane.providers:crossplane-provider-upjet-azure-model-cognitiveservices,true
org.mmbase:mmbase-contributions-parent,true
io.teknek.org.apache.livy:livy-repl_2.12,true
org.apache.ozone:ozone-integration-test-s3,true
com.anythink.sdk:adapter-taku-beizi,true
com.anythink.sdk:adapter-taku-octopus,true
com.anythink.sdk:sdk-ads-beizi,true
com.anythink.sdk:sdk-ads-octopus,true
Lumen:lumen-core,true
Lumen:lumen-transform,true
Lumen:lumen-view,true
com.mocharealm.gaze:glassy-liquid-settings-client,true
com.mocharealm.gaze:glassy-liquid-settings-client-android,true
com.mocharealm.gaze:glassy-liquid-settings-client-wasm-js,true
com.mocharealm.gaze:glassy-liquid-settings-core,true
com.mocharealm.gaze:glassy-liquid-settings-core-android,true
com.mocharealm.gaze:glassy-liquid-settings-core-wasm-js,true
com.noibu.mobile.kmp:core-android,true
com.noibu.mobile.kmp:metroplex-android,true
com.thinkup.sdk:adapter-tpn-admob,true
com.thinkup.sdk:adapter-tpn-amazon,true
com.thinkup.sdk:adapter-tpn-applovin,true
com.thinkup.sdk:adapter-tpn-bigo,true
com.thinkup.sdk:adapter-tpn-facebook,true
com.thinkup.sdk:adapter-tpn-inmobi,true
com.thinkup.sdk:adapter-tpn-mintegral,true
com.thinkup.sdk:adapter-tpn-pangle,true
com.thinkup.sdk:adapter-tpn-sdm,true
com.thinkup.sdk:adapter-tpn-unityads,true
com.thinkup.sdk:adapter-tpn-vungle,true
com.thinkup.sdk:adapter-tpn-yandex,true
com.thinkup.sdk:banner-tpn,true
com.thinkup.sdk:core-tpn,true
com.thinkup.sdk:interstitial-tpn,true
com.thinkup.sdk:nativead-tpn,true
com.thinkup.sdk:rewardedvideo-tpn,true
com.thinkup.sdk:splash-tpn,true
com.mocharealm.gaze:glassy-liquid-settings-client-iossimulatorarm64,true
com.mocharealm.gaze:glassy-liquid-settings-client-jvm,true
com.mocharealm.gaze:glassy-liquid-settings-core-iossimulatorarm64,true
com.mocharealm.gaze:glassy-liquid-settings-core-jvm,true
com.noibu.mobile.kmp:core,true
com.noibu.mobile.kmp:metroplex,true
com.litongjava:java-native-media,true
com.noibu.mobile.kmp:core-iosarm64,true
com.noibu.mobile.kmp:metroplex-iosarm64,true
com.mocharealm.gaze:glassy-liquid-settings-client-iosarm64,true
com.mocharealm.gaze:glassy-liquid-settings-core-iosarm64,true
com.noibu.mobile.kmp:core-iossimulatorarm64,true
com.noibu.mobile.kmp:metroplex-iossimulatorarm64,true
org.apache.hadoop.thirdparty:${hadoop-thirdparty.protobuf.artifact},true
com.noibu.mobile.kmp:core-iosx64,true
com.noibu.mobile.kmp:metroplex-iosx64,true
org.eclipse.jetty.ee${jetty.ee.version}:jetty-ee${jetty.ee.version}-servlet,true
de.solidblocks:hetzner-cloud,true
solidblocks:solidblocks-ssh,true
solidblocks:solidblocks-utils,true
org.wearefrank:ladybug-backend-springmvc,true
com.antgroup.antchain.openapi:openapi-antdigital-benchtwo,true
ai.sahha.android.internal:sahha-core,true
ai.sahha.android:sahha-core,true
com.antgroup.antchain.openapi:openapi-demotmt,true
cn.echoparrot:echoparrot-application,true
com.antgroup.antchain.openapi:openapi-webtts,true
com.antgroup.antchain.openapi:openapi-antdigital-tritestdemo,true
com.polarion.thirdparty:com.fasterxml.jackson.annotations_2.19.0,true
com.polarion.thirdparty:com.fasterxml.jackson.core_2.19.0,true
com.polarion.thirdparty:com.fasterxml.jackson.databind_2.19.0,true
ke.co.xently:header-validator-starter-web,true
com.ibm.cos.v2:bom,true
io.github.wxd-gaming:wxd-gaming.boot2.starter.js,true
io.github.wxd-gaming:wxd-gaming.boot2.core,true
org.taxilang:xsd2taxi,true
com.livetheoogway.forage:forage-dependencies,true
com.github.hazendaz.jaxws:jaxws-spring-sample,true
de.bsommerfeld:core,true
dev.snowdrop:parser,true
io.github.ertasbunyamin:hub-spring-boot-starter,true
io.github.emedina:shared-kernel-command-either-bus,true
dev.snowdrop.mtool:openrewrite-recipes,true
io.gravitee.node:gravitee-node-logging,true
org.taxilang:jsonSchema-to-taxi,true
io.github.emedina:shared-kernel-query-either-bus,true
com.ibm.cos.v2:kms,true
io.github.surinder-rajpal:autoerror-processor,true
io.github.haidarim:jwt-auth-starter,true
org.apache.camel.springboot:camel-ibm-watson-speech-to-text-starter,true
com.ibm.cos.v2:bundle-logging-bridge,true
io.github.dotbrains:hermes-processor,true
io.github.kouleen.live.common.db:common-db,true
com.sonsure:sonsure-dustman-springjdbc,true
com.senacor.elasticsearch.evolution:elasticsearch-evolution-rest-abstraction,true
io.gravitee.node:gravitee-node-archunit,true
org.apache.camel.springboot:camel-iggy-starter,true
com.ibm.cos.v2:http-auth-aws-crt,true
io.github.emedina:shared-kernel-domain,true
org.apache.camel.springboot:camel-cli-debug-starter,true
org.taxilang:avro-to-taxi,true
com.ibm.cos.v2:aws-json-protocol,true
io.github.wxd-gaming:wxd-gaming.boot2.starter.validation,true
io.github.compose-jindong:jindong-android,true
com.ibm.cos.v2:services-custom,true
org.jboss.pnc.reqour:reqour-runtime,true
com.tenjinworkbench:tenjin-junit5,true
io.github.wxd-gaming:wxd-gaming.boot2.starter.batis.sql.mysql,true
io.github.haidarim:jwt-auth-autoconfigure,true
com.byteplus:byteplus-java-sdk-v2-tag,true
org.taxilang:taxiql-codegen-cli,true
com.ibm.cos.v2:regions,true
com.netease.nim:lb-driver-config-server,true
com.ibm.cos.v2:http-client-spi,true
dev.snowdrop.mtool:scanner,true
cc.chensoul.nacos:nacos-logger-adapter-impl,true
com.ibm.cos.v2:sts,true
com.jimmyhmiller.harmonica:harmonica-json-api,true
io.github.kouleen.live.common.redis:common-redis,true
ai.platon.pulsar:pulsar-tests-common,true
com.byteplus:byteplus-java-sdk-v2-resourceshare,true
dev.snowdrop:migration-cli,true
com.ibm.cos.v2:annotations,true
cc.chensoul.nacos:nacos-plugin,true
ke.co.xently:header-validator-starter-webflux,true
io.github.kouleen.live.common.core:common-core,true
io.bootique.shiro:bootique-shiro-jwt,true
com.ibm.cos.v2:third-party-jackson-core,true
io.github.dboncioaga:ro-holidays-core,true
com.concordium.sdk:concordium-idapp-sdk,true
de.bsommerfeld.jshepherd:json,true
io.github.emedina:shared-kernel-query-bus,true
org.apache.camel.springboot:camel-aws2-rekognition-starter,true
com.ibm.cos.v2:auth,true
com.ibm.cos.v2:test-utils,true
io.github.wxd-gaming:wxd-gaming.game.basic,true
com.antgroup.antchain.openapi:openapi-marketingagent,true
work.myfavs.framework:orm,true
org.apache.camel.springboot:camel-once-starter,true
org.evomaster:evomaster-test-old-libraries,true
io.cucumber:messages-ndjson,true
ke.co.xently:header-validator-common,true
io.github.sudoitir:claudecode4j-core,true
com.ibm.cos.v2:s3-event-notifications,true
de.bsommerfeld:toml,true
com.ibm.cos.v2:s3,true
com.senacor.elasticsearch.evolution:elasticsearch-evolution-rest-abstraction-es-client,true
com.ibm.cos.v2:ibmConfig,true
com.ibm.cos.v2:third-party,true
io.github.sudoitir:claudecode4j-api,true
io.github.wohal:mpvplayer-phone,true
com.ibm.cos.v2:protocols,true
io.github.padreati:rapaio-jupyter-display,true
fi.ishtech.springboot:ishtech-springboot-jwtauth-lib,true
com.ibm.cos.v2:aws-crt-client,true
ai.markup:markupai-aem-guides.ui.apps,true
de.bsommerfeld.jshepherd:core,true
io.fabric8:openshift-model-insights,true
io.github.ygqygq2:classfinal-core,true
com.ibm.cos.v2:http-client-tests,true
com.sonsure:sonsure-dustman-flyable,true
de.bsommerfeld:yaml,true
ai.platon.pulsar:pulsar-agentic,true
com.ibm.cos.v2:release-scripts,true
io.zerows:r2mo-0216,true
com.byteplus:byteplus-java-sdk-v2-rabbitmq,true
com.netease.nim:lb-driver-druid,true
io.github.ertasbunyamin:hub-samples,true
io.github.jcprieto:search,true
com.ibm.cos.v2:http-auth-aws,true
io.bootique.shiro:bootique-shiro-web-oidc,true
org.apache.camel.springboot:camel-spring-ai-chat-starter,true
com.ibm.cos.v2:http-auth-spi,true
io.github.kouleen.live.common.mq:common-mq,true
io.github.emedina:shared-kernel-transactional,true
com.logicommerce:builder-generator-annotations,true
com.byteplus:byteplus-java-sdk-v2-quota,true
io.github.jcprieto:search-jpa-hibernate,true
io.github.surinder-rajpal:autoerror-runtime,true
io.github.haidarim:jwt-auth-core,true
com.ibm.cos.v2:sdk-core,true
io.github.wxd-gaming:wxd-gaming.boot2.starter.batis.sql,true
io.github.ertasbunyamin:hub-core,true
de.splatgames.aether.datafixers:aether-datafixers-schema-tools,true
io.github.wohal:mpvplayer-core,true
io.github.dotbrains:hermes-kotlin,true
io.github.ygqygq2:classfinal-fatjar,true
org.apache.camel.springboot:camel-spring-ai-vector-store-starter,true
org.jboss.pnc.reqour:reqour-config,true
com.ibm.cos.v2:s3-transfer-manager,true
io.github.wxd-gaming:wxd-gaming.game.login,true
com.ibm.cos.v2:checksums,true
io.github.ygqygq2:classfinal-maven-plugin,true
io.github.wxd-gaming:wxd-gaming.game.server-script,true
io.github.wxd-gaming:wxd-gaming.boot2.starter.batis.sql.pgsql,true
com.github.hazendaz.jaxws:jaxws-spring-sample-fromjava,true
io.github.ertasbunyamin:hub-provider-selenium,true
io.github.wxd-gaming:wxd-gaming.boot2.starter.batis,true
org.apache.camel.springboot:camel-openai-starter,true
cc.chensoul.nacos:nacos-distribution,true
com.ibm.cos.v2:aws-core,true
io.github.dboncioaga:ro-holidays-spring,true
dev.snowdrop.mtool:parser,true
com.netease.nim:lb-driver-config-server-spring-boot-starter,true
io.github.sudoitir:claudecode4j-kafka-adapter,true
org.apache.camel.springboot:camel-azure-eventgrid-starter,true
io.github.sudoitir:claudecode4j-websocket-adapter,true
com.ibm.cos.v2:utils,true
io.bootique.logback:bootique-logback-smtp,true
com.kajlee:tnav,true
com.ibm.cos.v2:core,true
io.github.dotbrains:hermes-api,true
io.github.jcprieto:dao-hibernate,true
io.github.wohal:mpvplayer-tv,true
io.github.wxd-gaming:wxd-gaming.boot2.starter.tailf,true
cc.chensoul.nacos:nacos-plugin-default-impl,true
work.myfavs.framework:orm-spring-starter,true
de.splatgames.aether.datafixers:aether-datafixers-spring-boot-starter,true
de.bsommerfeld.jshepherd:toml,true
org.taxilang:taxiql-codegen,true
com.livetheoogway.forage:forage-bom,true
io.github.sudoitir:claudecode4j-context,true
com.ibm.cos.v2:crt-core,true
de.bsommerfeld.jshepherd:yaml,true
ai.platon.pulsar:pulsar-core,true
io.mvnpm:esbuild-java-plugin-svelte,true
io.github.emedina:shared-kernel-command-bus,true
org.apache.camel.springboot:camel-opentelemetry-metrics-starter,true
io.github.surinder-rajpal:autoerror-demo,true
com.ibm.cos.v2:retries,true
com.ibm.cos.v2:identity-spi,true
com.softwaremill.jox:kafka,true
io.github.wxd-gaming:wxd-gaming.boot2.starter.net,true
org.taxilang:taxi-lang-server-app,true
com.ibm.cos.v2:aws-xml-protocol,true
com.ibm.cos.v2:profiles,true
com.ibm.cos.v2:json-utils,true
io.camunda:bootstrapping-spring-boot-test,true
io.github.belgif.rest.problem:belgif-rest-problem-spring-boot-4,true
org.apache.camel.springboot:camel-ibm-watson-text-to-speech-starter,true
com.ibm.cos.v2:endpoints-spi,true
org.apache.camel.springboot:camel-spring-ai-tools-starter,true
org.taxilang:protobuf-to-taxi,true
de.splatgames.aether.datafixers:aether-datafixers-testkit,true
io.github.belgif.rest.problem:belgif-rest-problem-spring-boot-common,true
com.ibm.cos.v2:third-party-slf4j-api,true
io.github.sekharkumar-08:bundle,true
io.github.jcprieto:search-hibernate,true
io.github.wxd-gaming:wxd-gaming.logbus,true
io.github.wxd-gaming:wxd-gaming.boot2.starter.batis.mapdb,true
com.sonsure:sonsure-dustman-common,true
com.codejago:jasypt-spring-boot-starter,true
io.github.wxd-gaming:wxd-gaming.boot2.starter.net.server,true
com.ibm.cos.v2:services,true
io.github.ofercraft:motionbutton,true
dev.kannich:kannich-tools,true
io.github.wxd-gaming:wxd-gaming.boot2.starter.net.httpclient,true
dev.snowdrop:tests,true
io.github.pinball83:masked-edittext,true
io.github.ertasbunyamin:hub-webdriver-facade,true
com.ibm.cos.v2:apache-client,true
com.ibm.cos.v2:bundle,true
com.ibm.cos.v2:http-clients,true
io.github.surinder-rajpal:autoerror-annotations,true
io.github.dotbrains:hermes-core,true
com.ibm.cos.v2:url-connection-client,true
org.apache.camel.springboot:camel-cyberark-vault-starter,true
dev.snowdrop:model,true
com.codejago:jasypt-spring-boot,true
org.apache.camel.springboot:camel-stripe-starter,true
io.appform.ranger:ranger-parent,true
io.github.jcprieto:dao,true
com.ibm.cos.v2:cos-java-sdk,true
io.yourcx.sdk:yourcx-sdk,true
com.carrotsearch.googlejavaformat:google-java-format,true
dev.snowdrop:scanner,true
com.netease.nim:lb-driver,true
io.github.wxd-gaming:wxd-gaming.boot2.starter.scheduled,true
io.github.wxd-gaming:wxd-gaming.game.authority,true
io.gravitee.apim.distribution:gravitee-apim-distribution-es-index-mappings,true
